array_size,task_count,task_id,element_count,working_set_bytes,access_pattern,access_pattern_encoded,stride,repeat_count,operation_count,locality_score,burst_time_ms
100000,500,151,200,1600,sequential,0,1,5,5,1,0.003553
100000,500,152,200,1600,sequential,0,1,5,5,1,0.003503
100000,500,153,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,154,200,1600,sequential,0,1,5,5,1,0.003526
100000,500,155,200,1600,sequential,0,1,5,5,1,0.003554
100000,500,156,200,1600,sequential,0,1,5,5,1,0.003443
100000,500,157,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,158,200,1600,sequential,0,1,5,5,1,0.003504
100000,500,159,200,1600,sequential,0,1,5,5,1,0.00353
100000,500,160,200,1600,sequential,0,1,5,5,1,0.003541
100000,500,161,200,1600,sequential,0,1,5,5,1,0.003536
100000,500,162,200,1600,sequential,0,1,5,5,1,0.00356
100000,500,163,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,164,200,1600,sequential,0,1,5,5,1,0.003551
100000,500,165,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,166,200,1600,sequential,0,1,5,5,1,0.00351
100000,500,167,200,1600,sequential,0,1,5,5,1,0.003503
100000,500,168,200,1600,sequential,0,1,5,5,1,0.003534
100000,500,169,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,170,200,1600,sequential,0,1,5,5,1,0.003524
100000,500,171,200,1600,sequential,0,1,5,5,1,0.003479
100000,500,172,200,1600,sequential,0,1,5,5,1,0.003522
100000,500,173,200,1600,sequential,0,1,5,5,1,0.003544
100000,500,174,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,175,200,1600,sequential,0,1,5,5,1,0.003557
100000,500,176,200,1600,sequential,0,1,5,5,1,0.003514
100000,500,177,200,1600,sequential,0,1,5,5,1,0.003488
100000,500,178,200,1600,sequential,0,1,5,5,1,0.003495
100000,500,179,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,180,200,1600,sequential,0,1,5,5,1,0.003497
100000,500,181,200,1600,sequential,0,1,5,5,1,0.003487
100000,500,182,200,1600,sequential,0,1,5,5,1,0.00382
100000,500,183,200,1600,sequential,0,1,5,5,1,0.003712
100000,500,184,200,1600,sequential,0,1,5,5,1,0.003853
100000,500,185,200,1600,sequential,0,1,5,5,1,0.003583
100000,500,186,200,1600,sequential,0,1,5,5,1,0.003679
100000,500,187,200,1600,sequential,0,1,5,5,1,0.003604
100000,500,188,200,1600,sequential,0,1,5,5,1,0.003586
100000,500,189,200,1600,sequential,0,1,5,5,1,0.003524
100000,500,190,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,191,200,1600,sequential,0,1,5,5,1,0.00354
100000,500,192,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,193,200,1600,sequential,0,1,5,5,1,0.003551
100000,500,194,200,1600,sequential,0,1,5,5,1,0.003514
100000,500,195,200,1600,sequential,0,1,5,5,1,0.003506
100000,500,196,200,1600,sequential,0,1,5,5,1,0.003497
100000,500,197,200,1600,sequential,0,1,5,5,1,0.003546
100000,500,198,200,1600,sequential,0,1,5,5,1,0.003583
100000,500,199,200,1600,sequential,0,1,5,5,1,0.003674
100000,500,200,200,1600,sequential,0,1,5,5,1,0.003747
100000,500,201,200,1600,sequential,0,1,5,5,1,0.003493
100000,500,202,200,1600,sequential,0,1,5,5,1,0.003526
100000,500,203,200,1600,sequential,0,1,5,5,1,0.003571
100000,500,204,200,1600,sequential,0,1,5,5,1,0.00345
100000,500,205,200,1600,sequential,0,1,5,5,1,0.003505
100000,500,206,200,1600,sequential,0,1,5,5,1,0.003552
100000,500,207,200,1600,sequential,0,1,5,5,1,0.003829
100000,500,208,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,209,200,1600,sequential,0,1,5,5,1,0.00351
100000,500,210,200,1600,sequential,0,1,5,5,1,0.003504
100000,500,211,200,1600,sequential,0,1,5,5,1,0.003525
100000,500,212,200,1600,sequential,0,1,5,5,1,0.003513
100000,500,213,200,1600,sequential,0,1,5,5,1,0.003482
100000,500,214,200,1600,sequential,0,1,5,5,1,0.003484
100000,500,215,200,1600,sequential,0,1,5,5,1,0.003519
100000,500,216,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,217,200,1600,sequential,0,1,5,5,1,0.003522
100000,500,218,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,219,200,1600,sequential,0,1,5,5,1,0.003525
100000,500,220,200,1600,sequential,0,1,5,5,1,0.003512
100000,500,221,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,222,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,223,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,224,200,1600,sequential,0,1,5,5,1,0.003554
100000,500,225,200,1600,sequential,0,1,5,5,1,0.003543
100000,500,226,200,1600,sequential,0,1,5,5,1,0.003517
100000,500,227,200,1600,sequential,0,1,5,5,1,0.003741
100000,500,228,200,1600,sequential,0,1,5,5,1,0.003766
100000,500,229,200,1600,sequential,0,1,5,5,1,0.003733
100000,500,230,200,1600,sequential,0,1,5,5,1,0.003757
100000,500,231,200,1600,sequential,0,1,5,5,1,0.003744
100000,500,232,200,1600,sequential,0,1,5,5,1,0.003748
100000,500,233,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,234,200,1600,sequential,0,1,5,5,1,0.003518
100000,500,235,200,1600,sequential,0,1,5,5,1,0.003541
100000,500,236,200,1600,sequential,0,1,5,5,1,0.003539
100000,500,237,200,1600,sequential,0,1,5,5,1,0.003526
100000,500,238,200,1600,sequential,0,1,5,5,1,0.003555
100000,500,239,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,240,200,1600,sequential,0,1,5,5,1,0.003501
100000,500,241,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,242,200,1600,sequential,0,1,5,5,1,0.003545
100000,500,243,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,244,200,1600,sequential,0,1,5,5,1,0.003501
100000,500,245,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,246,200,1600,sequential,0,1,5,5,1,0.003485
100000,500,247,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,248,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,249,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,250,200,1600,sequential,0,1,5,5,1,0.003541
100000,500,251,200,1600,sequential,0,1,5,5,1,0.003519
100000,500,252,200,1600,sequential,0,1,5,5,1,0.003563
100000,500,253,200,1600,sequential,0,1,5,5,1,0.003575
100000,500,254,200,1600,sequential,0,1,5,5,1,0.003582
100000,500,255,200,1600,sequential,0,1,5,5,1,0.003545
100000,500,256,200,1600,sequential,0,1,5,5,1,0.003597
100000,500,257,200,1600,sequential,0,1,5,5,1,0.003495
100000,500,258,200,1600,sequential,0,1,5,5,1,0.003445
100000,500,259,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,260,200,1600,sequential,0,1,5,5,1,0.003499
100000,500,261,200,1600,sequential,0,1,5,5,1,0.003557
100000,500,262,200,1600,sequential,0,1,5,5,1,0.003776
100000,500,263,200,1600,sequential,0,1,5,5,1,0.00377
100000,500,264,200,1600,sequential,0,1,5,5,1,0.003774
100000,500,265,200,1600,sequential,0,1,5,5,1,0.003753
100000,500,266,200,1600,sequential,0,1,5,5,1,0.003769
100000,500,267,200,1600,sequential,0,1,5,5,1,0.00373
100000,500,268,200,1600,sequential,0,1,5,5,1,0.003514
100000,500,269,200,1600,sequential,0,1,5,5,1,0.003624
100000,500,270,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,271,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,272,200,1600,sequential,0,1,5,5,1,0.003519
100000,500,273,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,274,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,275,200,1600,sequential,0,1,5,5,1,0.003508
100000,500,276,200,1600,sequential,0,1,5,5,1,0.003552
100000,500,277,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,278,200,1600,sequential,0,1,5,5,1,0.003533
100000,500,279,200,1600,sequential,0,1,5,5,1,0.003569
100000,500,280,200,1600,sequential,0,1,5,5,1,0.003503
100000,500,281,200,1600,sequential,0,1,5,5,1,0.003497
100000,500,282,200,1600,sequential,0,1,5,5,1,0.003525
100000,500,283,200,1600,sequential,0,1,5,5,1,0.003506
100000,500,284,200,1600,sequential,0,1,5,5,1,0.003546
100000,500,285,200,1600,sequential,0,1,5,5,1,0.003535
100000,500,286,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,287,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,288,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,289,200,1600,sequential,0,1,5,5,1,0.003514
100000,500,290,200,1600,sequential,0,1,5,5,1,0.003547
100000,500,291,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,292,200,1600,sequential,0,1,5,5,1,0.003556
100000,500,293,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,294,200,1600,sequential,0,1,5,5,1,0.0035
100000,500,295,200,1600,sequential,0,1,5,5,1,0.003466
100000,500,296,200,1600,sequential,0,1,5,5,1,0.003838
100000,500,297,200,1600,sequential,0,1,5,5,1,0.003525
100000,500,298,200,1600,sequential,0,1,5,5,1,0.003508
100000,500,299,200,1600,sequential,0,1,5,5,1,0.003533
100000,500,300,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,301,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,302,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,303,200,1600,sequential,0,1,5,5,1,0.003583
100000,500,304,200,1600,sequential,0,1,5,5,1,0.003544
100000,500,305,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,306,200,1600,sequential,0,1,5,5,1,0.003525
100000,500,307,200,1600,sequential,0,1,5,5,1,0.003528
100000,500,308,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,309,200,1600,sequential,0,1,5,5,1,0.003505
100000,500,310,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,311,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,312,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,313,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,314,200,1600,sequential,0,1,5,5,1,0.00353
100000,500,315,200,1600,sequential,0,1,5,5,1,0.003551
100000,500,316,200,1600,sequential,0,1,5,5,1,0.003513
100000,500,317,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,318,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,319,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,320,200,1600,sequential,0,1,5,5,1,0.003519
100000,500,321,200,1600,sequential,0,1,5,5,1,0.003522
100000,500,322,200,1600,sequential,0,1,5,5,1,0.003505
100000,500,323,200,1600,sequential,0,1,5,5,1,0.00351
100000,500,324,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,325,200,1600,sequential,0,1,5,5,1,0.003543
100000,500,326,200,1600,sequential,0,1,5,5,1,0.003512
100000,500,327,200,1600,sequential,0,1,5,5,1,0.003517
100000,500,328,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,329,200,1600,sequential,0,1,5,5,1,0.003548
100000,500,330,200,1600,sequential,0,1,5,5,1,0.003526
100000,500,331,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,332,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,333,200,1600,sequential,0,1,5,5,1,0.003544
100000,500,334,200,1600,sequential,0,1,5,5,1,0.003536
100000,500,335,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,336,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,337,200,1600,sequential,0,1,5,5,1,0.003508
100000,500,338,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,339,200,1600,sequential,0,1,5,5,1,0.003458
100000,500,340,200,1600,sequential,0,1,5,5,1,0.003438
100000,500,341,200,1600,sequential,0,1,5,5,1,0.003495
100000,500,342,200,1600,sequential,0,1,5,5,1,0.003534
100000,500,343,200,1600,sequential,0,1,5,5,1,0.003518
100000,500,344,200,1600,sequential,0,1,5,5,1,0.003517
100000,500,345,200,1600,sequential,0,1,5,5,1,0.003504
100000,500,346,200,1600,sequential,0,1,5,5,1,0.003566
100000,500,347,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,348,200,1600,sequential,0,1,5,5,1,0.003395
100000,500,349,200,1600,sequential,0,1,5,5,1,0.003391
100000,500,350,200,1600,sequential,0,1,5,5,1,0.003386
100000,500,351,200,1600,sequential,0,1,5,5,1,0.003392
100000,500,352,200,1600,sequential,0,1,5,5,1,0.003385
100000,500,353,200,1600,sequential,0,1,5,5,1,0.003486
100000,500,354,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,355,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,356,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,357,200,1600,sequential,0,1,5,5,1,0.003498
100000,500,358,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,359,200,1600,sequential,0,1,5,5,1,0.00356
100000,500,360,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,361,200,1600,sequential,0,1,5,5,1,0.003518
100000,500,362,200,1600,sequential,0,1,5,5,1,0.00352
100000,500,363,200,1600,sequential,0,1,5,5,1,0.003546
100000,500,364,200,1600,sequential,0,1,5,5,1,0.003536
100000,500,365,200,1600,sequential,0,1,5,5,1,0.003547
100000,500,366,200,1600,sequential,0,1,5,5,1,0.003573
100000,500,367,200,1600,sequential,0,1,5,5,1,0.003661
100000,500,368,200,1600,sequential,0,1,5,5,1,0.003721
100000,500,369,200,1600,sequential,0,1,5,5,1,0.003632
100000,500,370,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,371,200,1600,sequential,0,1,5,5,1,0.003527
100000,500,372,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,373,200,1600,sequential,0,1,5,5,1,0.003533
100000,500,374,200,1600,sequential,0,1,5,5,1,0.003498
100000,500,375,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,376,200,1600,sequential,0,1,5,5,1,0.003634
100000,500,377,200,1600,sequential,0,1,5,5,1,0.003567
100000,500,378,200,1600,sequential,0,1,5,5,1,0.003551
100000,500,379,200,1600,sequential,0,1,5,5,1,0.003786
100000,500,380,200,1600,sequential,0,1,5,5,1,0.003772
100000,500,381,200,1600,sequential,0,1,5,5,1,0.004184
100000,500,382,200,1600,sequential,0,1,5,5,1,0.003551
100000,500,383,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,384,200,1600,sequential,0,1,5,5,1,0.003549
100000,500,385,200,1600,sequential,0,1,5,5,1,0.003472
100000,500,386,200,1600,sequential,0,1,5,5,1,0.003528
100000,500,387,200,1600,sequential,0,1,5,5,1,0.00358
100000,500,388,200,1600,sequential,0,1,5,5,1,0.003513
100000,500,389,200,1600,sequential,0,1,5,5,1,0.00355
100000,500,390,200,1600,sequential,0,1,5,5,1,0.003569
100000,500,391,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,392,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,393,200,1600,sequential,0,1,5,5,1,0.003535
100000,500,394,200,1600,sequential,0,1,5,5,1,0.003553
100000,500,395,200,1600,sequential,0,1,5,5,1,0.003536
100000,500,396,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,397,200,1600,sequential,0,1,5,5,1,0.003602
100000,500,398,200,1600,sequential,0,1,5,5,1,0.003833
100000,500,399,200,1600,sequential,0,1,5,5,1,0.003543
100000,500,400,200,1600,sequential,0,1,5,5,1,0.003535
100000,500,401,200,1600,sequential,0,1,5,5,1,0.003524
100000,500,402,200,1600,sequential,0,1,5,5,1,0.003539
100000,500,403,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,404,200,1600,sequential,0,1,5,5,1,0.003574
100000,500,405,200,1600,sequential,0,1,5,5,1,0.003493
100000,500,406,200,1600,sequential,0,1,5,5,1,0.003543
100000,500,407,200,1600,sequential,0,1,5,5,1,0.003645
100000,500,408,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,409,200,1600,sequential,0,1,5,5,1,0.003579
100000,500,410,200,1600,sequential,0,1,5,5,1,0.00351
100000,500,411,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,412,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,413,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,414,200,1600,sequential,0,1,5,5,1,0.003566
100000,500,415,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,416,200,1600,sequential,0,1,5,5,1,0.003586
100000,500,417,200,1600,sequential,0,1,5,5,1,0.003543
100000,500,418,200,1600,sequential,0,1,5,5,1,0.003537
100000,500,419,200,1600,sequential,0,1,5,5,1,0.003575
100000,500,420,200,1600,sequential,0,1,5,5,1,0.003555
100000,500,421,200,1600,sequential,0,1,5,5,1,0.003535
100000,500,422,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,423,200,1600,sequential,0,1,5,5,1,0.003584
100000,500,424,200,1600,sequential,0,1,5,5,1,0.003527
100000,500,425,200,1600,sequential,0,1,5,5,1,0.003527
100000,500,426,200,1600,sequential,0,1,5,5,1,0.003512
100000,500,427,200,1600,sequential,0,1,5,5,1,0.003533
100000,500,428,200,1600,sequential,0,1,5,5,1,0.003523
100000,500,429,200,1600,sequential,0,1,5,5,1,0.003528
100000,500,430,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,431,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,432,200,1600,sequential,0,1,5,5,1,0.003662
100000,500,433,200,1600,sequential,0,1,5,5,1,0.003519
100000,500,434,200,1600,sequential,0,1,5,5,1,0.003553
100000,500,435,200,1600,sequential,0,1,5,5,1,0.003506
100000,500,436,200,1600,sequential,0,1,5,5,1,0.003539
100000,500,437,200,1600,sequential,0,1,5,5,1,0.003465
100000,500,438,200,1600,sequential,0,1,5,5,1,0.003552
100000,500,439,200,1600,sequential,0,1,5,5,1,0.003539
100000,500,440,200,1600,sequential,0,1,5,5,1,0.003571
100000,500,441,200,1600,sequential,0,1,5,5,1,0.003469
100000,500,442,200,1600,sequential,0,1,5,5,1,0.00342
100000,500,443,200,1600,sequential,0,1,5,5,1,0.003483
100000,500,444,200,1600,sequential,0,1,5,5,1,0.003476
100000,500,445,200,1600,sequential,0,1,5,5,1,0.003506
100000,500,446,200,1600,sequential,0,1,5,5,1,0.003536
100000,500,447,200,1600,sequential,0,1,5,5,1,0.003532
100000,500,448,200,1600,sequential,0,1,5,5,1,0.0035
100000,500,449,200,1600,sequential,0,1,5,5,1,0.00349
100000,500,450,200,1600,sequential,0,1,5,5,1,0.003908
100000,500,451,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,452,200,1600,sequential,0,1,5,5,1,0.003563
100000,500,453,200,1600,sequential,0,1,5,5,1,0.003542
100000,500,454,200,1600,sequential,0,1,5,5,1,0.003554
100000,500,455,200,1600,sequential,0,1,5,5,1,0.003508
100000,500,456,200,1600,sequential,0,1,5,5,1,0.003546
100000,500,457,200,1600,sequential,0,1,5,5,1,0.003581
100000,500,458,200,1600,sequential,0,1,5,5,1,0.003538
100000,500,459,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,460,200,1600,sequential,0,1,5,5,1,0.003531
100000,500,461,200,1600,sequential,0,1,5,5,1,0.003515
100000,500,462,200,1600,sequential,0,1,5,5,1,0.003565
100000,500,463,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,464,200,1600,sequential,0,1,5,5,1,0.003471
100000,500,465,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,466,200,1600,sequential,0,1,5,5,1,0.003485
100000,500,467,200,1600,sequential,0,1,5,5,1,0.00346
100000,500,468,200,1600,sequential,0,1,5,5,1,0.003552
100000,500,469,200,1600,sequential,0,1,5,5,1,0.003745
100000,500,470,200,1600,sequential,0,1,5,5,1,0.003639
100000,500,471,200,1600,sequential,0,1,5,5,1,0.003758
100000,500,472,200,1600,sequential,0,1,5,5,1,0.00376
100000,500,473,200,1600,sequential,0,1,5,5,1,0.003758
100000,500,474,200,1600,sequential,0,1,5,5,1,0.003569
100000,500,475,200,1600,sequential,0,1,5,5,1,0.003508
100000,500,476,200,1600,sequential,0,1,5,5,1,0.003556
100000,500,477,200,1600,sequential,0,1,5,5,1,0.00354
100000,500,478,200,1600,sequential,0,1,5,5,1,0.003511
100000,500,479,200,1600,sequential,0,1,5,5,1,0.003521
100000,500,480,200,1600,sequential,0,1,5,5,1,0.003463
100000,500,481,200,1600,sequential,0,1,5,5,1,0.003529
100000,500,482,200,1600,sequential,0,1,5,5,1,0.003385
100000,500,483,200,1600,sequential,0,1,5,5,1,0.003452
100000,500,484,200,1600,sequential,0,1,5,5,1,0.003535
100000,500,485,200,1600,sequential,0,1,5,5,1,0.003437
100000,500,486,200,1600,sequential,0,1,5,5,1,0.003562
100000,500,487,200,1600,sequential,0,1,5,5,1,0.003465
100000,500,488,200,1600,sequential,0,1,5,5,1,0.003452
100000,500,489,200,1600,sequential,0,1,5,5,1,0.003509
100000,500,490,200,1600,sequential,0,1,5,5,1,0.003442
100000,500,491,200,1600,sequential,0,1,5,5,1,0.003462
100000,500,492,200,1600,sequential,0,1,5,5,1,0.003516
100000,500,493,200,1600,sequential,0,1,5,5,1,0.003498
100000,500,494,200,1600,sequential,0,1,5,5,1,0.003533
100000,500,495,200,1600,sequential,0,1,5,5,1,0.003501
100000,500,496,200,1600,sequential,0,1,5,5,1,0.003506
100000,500,497,200,1600,sequential,0,1,5,5,1,0.003507
100000,500,498,200,1600,sequential,0,1,5,5,1,0.003526
100000,500,499,200,1600,sequential,0,1,5,5,1,0.003498
100000,500,0,200,1600,strided,1,8,1,1,0.5,0.002052
100000,500,1,200,1600,strided,1,8,1,1,0.5,0.001816
100000,500,2,200,1600,strided,1,8,1,1,0.5,0.001778
100000,500,3,200,1600,strided,1,8,1,1,0.5,0.001745
100000,500,4,200,1600,strided,1,8,1,1,0.5,0.001711
100000,500,5,200,1600,strided,1,8,1,1,0.5,0.001744
100000,500,6,200,1600,strided,1,8,1,1,0.5,0.001696
100000,500,7,200,1600,strided,1,8,1,1,0.5,0.001698
100000,500,8,200,1600,strided,1,8,1,1,0.5,0.001962
100000,500,9,200,1600,strided,1,8,1,1,0.5,0.001914
100000,500,10,200,1600,strided,1,8,1,1,0.5,0.002977
100000,500,11,200,1600,strided,1,8,1,1,0.5,0.003123
100000,500,12,200,1600,strided,1,8,1,1,0.5,0.002943
100000,500,13,200,1600,strided,1,8,1,1,0.5,0.002977
100000,500,14,200,1600,strided,1,8,1,1,0.5,0.002988
100000,500,15,200,1600,strided,1,8,1,1,0.5,0.002925
100000,500,16,200,1600,strided,1,8,1,1,0.5,0.002921
100000,500,17,200,1600,strided,1,8,1,1,0.5,0.003042
100000,500,18,200,1600,strided,1,8,1,1,0.5,0.00299
100000,500,19,200,1600,strided,1,8,1,1,0.5,0.001987
100000,500,20,200,1600,strided,1,8,1,1,0.5,0.001727
100000,500,21,200,1600,strided,1,8,1,1,0.5,0.001708
100000,500,22,200,1600,strided,1,8,1,1,0.5,0.001714
100000,500,23,200,1600,strided,1,8,1,1,0.5,0.001707
100000,500,24,200,1600,strided,1,8,1,1,0.5,0.001868
